id	zi	alias	pinyin	is_radical	is_active	desc_en
6141	坤	堃	kun1	0	0	variant of 坤[kun1]
288	坳	坳	ao4	0	0	depression;  cavity
1370	坳	㘭	ao4	0	0	variant of 坳[ao4]
2309	坻	坻	chi2	0	0	islet/rock in river
2958	坻	坻	di3	0	0	place name
3275	垛	垛	duo3	0	0	battlement/target
3276	垛	垜	duo3	0	0	variant of 垛[duo3]  incorrect/non-  un-  in-  de-/to reproach  to blame/(coll.) to insist on  simply must
3284	垛	垛	duo4	0	0	pile
317	埃	埃	ai1	0	0	abbr. for Egypt 埃及[Ai1 ji2]
1282	埃	埃	ai1	0	0	dust/dirt/angstrom/phonetic ai or e
1604	埄	埄	beng3	0	0	variant of 埲[beng3]
3590	埄	埄	feng1	0	0	landmark used during the Song Dynasty (960-1279 AD)
7064	埋	埋	mai2	0	0	to bury
7082	埋	埋	man2	0	0	used in 埋怨[man2 yuan4]
9116	埏	埏	shan1	0	0	to mix water with clay
11530	埏	埏	yan2	0	0	boundary
1925	埔	埔	bu4	0	0	port/wharf/pier
8209	埔	埔	pu3	0	0	port/flat land next to a river or ocean
9176	埫	埫	shang3	0	0	variant of 垧[shang3]/Taiwan pr. [chong3]
9923	埫	埫	tang3	0	0	flat land/(used in place names)
11988	堙	堙	yin1	0	0	bury/mound/to dam/close
12006	堙	陻	yin1	0	0	variant of 堙[yin1]/to block
1519	堡	堡	bao3	0	0	"""an earthwork/castle/position of defense/stronghold/used in place names, often as phonetic bao for """"burg"""" or """"bad"""""""
8221	堡	堡	pu4	0	0	variant of 鋪|铺[pu4]/used in place names
2927	堤	堤	di1	0	0	dike/Taiwan pr. [ti2]
2933	堤	隄	di1	0	0	variant of 堤[di1]
2261	塍	堘	cheng2	0	0	variant of 塍[cheng2]
2262	塍	塍	cheng2	0	0	raised path between fields
9804	塔	塔	ta3	0	0	pagoda/tower/minaret/stupa (abbr. loanword from Sanskrit tapo)/CL:座[zuo4]
9805	塔	墖	ta3	0	0	old variant of 塔[ta3]
887	塞	塞	sai1	0	0	Serbia/Serbian/abbr. for 塞爾維亞|塞尔维亚[Sai1 er3 wei2 ya4]
9010	塞	塞	sai1	0	0	to stop up/to squeeze in/to stuff/cork/stopper
9016	塞	塞	sai4	0	0	strategic pass/tactical border position
9061	塞	塞	se4	0	0	to stop up/to stuff/to cope with
8461	墙	墻	qiang2	0	0	variant of 牆|墙[qiang2], wall
8468	墙	牆	qiang2	0	0	wall/CL:面[mian4],堵[du3]
769	墨	墨	mo4	0	0	surname Mo/abbr. for 墨西哥[Mo4 xi1 ge1], Mexico
7461	墨	墨	mo4	0	0	ink stick/China ink/CL:塊|块[kuai4]/corporal punishment consisting of tattooing characters on the victim's forehead
3240	墩	墩	dun1	0	0	block/gate pillar/pier/classifier for clusters of plants/classifier for rounds in a card game: trick/(archaic) watchtower
3241	墩	墪	dun1	0	0	old variant of 墩[dun1]
924	士	士	shi4	0	0	surname Shi
9390	士	士	shi4	0	0	member of the senior ministerial class (old)/scholar (old)/bachelor/honorific/soldier/noncommissioned officer/specialist worker  done/familiar  acquainted/experienced  skilled/(of sleep etc) deep  profound/also pr. [shou2]
1252	壮	壯	zhuang4	0	0	Zhuang ethnic group of Guangxi, the PRC's second most numerous ethnic group
13274	壮	壯	zhuang4	0	0	to strengthen/strong/robust
1245	壴	壴	zhu4	0	0	surname Zhu
13203	壴	壴	zhu4	0	0	(archaic) drum
2447	处	處	chu3	0	0	to reside/to live/to dwell/to be in/to be situated at/to stay/to get along with/to be in a position of/to deal with/to discipline/to punish
2457	处	處	chu4	0	0	place/location/spot/point/office/department/bureau/respect/classifier for locations or items of damage: spot, point
5260	夅	夅	jiang4	0	0	old variant of 降[jiang4]
10992	夅	夅	xiang2	0	0	old variant of 降[xiang2]
83	备	備	bei4	0	0	(bound form) to prepare;  to equip/(literary) fully
1557	备	俻	bei4	0	0	variant of 備|备[bei4]
3750	复	復	fu4	0	0	to go and return/to return/to resume/to return to a normal or original state/to repeat/again/to recover/to restore/to turn over/to reply/to answer/to reply to a letter/to retaliate/to carry out
3758	复	複	fu4	0	0	to repeat/to double/to overlap/complex (not simple)/compound/composite/double/diplo-/duplicate/overlapping/to duplicate
3760	复	覆	fu4	0	0	variant of 復|复[fu4]/to reply to a letter
1048	夏	夏	xia4	0	0	the Xia or Hsia dynasty c. 2000 BC/Xia of the Sixteen Kingdoms (407-432)/surname Xia
10875	夏	夏	xia4	0	0	summer
11761	夜	亱	ye4	0	0	variant of 夜[ye4]
11763	夜	夜	ye4	0	0	night
224	大	大	da4	0	0	big;  large
2767	大	大	dai4	0	0	see 大夫[dai4 fu5]
3637	夫	夫	fu1	0	0	husband/man/manual worker/conscripted laborer (old)
3660	夫	夫	fu2	0	0	(classical) this, that/he, she, they/(exclamatory final particle)/(initial particle, introduces an opinion)
11681	夭	夭	yao1	0	0	tender/gentle/to die prematurely
11683	夭	殀	yao1	0	0	variant of 夭[yao1]/to die young/to die prematurely/Taiwan pr. [yao3]
1593	夯	夯	ben4	0	0	variant of 笨[ben4]
4338	夯	夯	hang1	0	0	to tamp/(slang) popular/hot
10182	头	頭	tou2	0	0	head/hair style/the top/end/beginning or end/a stub/remnant/chief/boss/side/aspect/first/leading/classifier for pigs or livestock/CL:個|个[ge4]
10188	头	頭	tou5	0	0	suffix for nouns
6041	夸	夸	kua1	0	0	see 夸克[kua1 ke4]
6044	夸	誇	kua1	0	0	to boast/to exaggerate/to praise
5052	夹	夾	jia1	0	0	to press from either side/to place in between/to sandwich/to carry sth under armpit/wedged between/between/to intersperse/to mix/to mingle/clip/folder/Taiwan pr. [jia2]
5074	夹	夾	jia2	0	0	double-layered/lined (garment)
5081	夹	裌	jia2	0	0	variant of 夾|夹[jia2]
5105	夹	夾	jia4	0	0	Taiwan pr. used in 夾生|夹生[jia1 sheng1] and 夾竹桃|夹竹桃[jia1 zhu2 tao2]
6529	奁	匲	lian2	0	0	variant of 奩|奁[lian2]
6530	奁	匳	lian2	0	0	variant of 奩|奁[lian2]
6532	奁	奩	lian2	0	0	bridal trousseau
6540	奁	籢	lian2	0	0	old variant of 奩|奁[lian2]
569	奂	奐	huan4	0	0	surname Huan
4673	奂	奐	huan4	0	0	excellent
11506	奄	奄	yan1	0	0	variant of 閹|阉[yan1]/to castrate/variant of 淹[yan1]/to delay
1110	奄	奄	yan3	0	0	surname Yan
11570	奄	奄	yan3	0	0	suddenly/abruptly/hastily/to cover/to surround
4878	奇	奇	ji1	0	0	odd (number)
8259	奇	奇	qi2	0	0	strange/odd/weird/wonderful/surprisingly/unusually
2326	奓	奓	chi3	0	0	old variant of 侈[chi3]
9213	奓	奓	she1	0	0	old variant of 奢[she1]
12689	奓	奓	zha4	0	0	to open/to spread
1582	奔	奔	ben1	0	0	to hurry/to rush/to run quickly/to elope
1583	奔	犇	ben1	0	0	variant of 奔[ben1]
1585	奔	逩	ben1	0	0	variant of 奔[ben1]/variant of 奔[ben4]
1594	奔	奔	ben4	0	0	to go to/to head for/towards/Taiwan pr. [ben1]
1595	奔	犇	ben4	0	0	variant of 奔[ben4]
12582	奘	奘	zang4	0	0	great
13273	奘	奘	zhuang3	0	0	fat/stout
1038	奚	奚	xi1	0	0	surname Xi
10693	奚	奚	xi1	0	0	(literary) what?/where?/why?
322	奥	奧	ao4	0	0	Austria (abbr. for 奧地利|奥地利[Ao4 di4 li4])/Olympics (abbr. for 奧林匹克|奥林匹克[Ao4 lin2 pi3 ke4])
1376	奥	奧	ao4	0	0	obscure/mysterious
925	奭	奭	shi4	0	0	surname Shi
9391	奭	奭	shi4	0	0	(literary) majestic; magnificent/(literary) rich, deep red/(literary) angry; furious
7796	女	女	nu:3	0	0	female/woman/daughter
8942	女	女	ru3	0	0	archaic variant of 汝[ru3]
7555	奶	奶	nai3	0	0	breast/milk/to breastfeed
7556	奶	妳	nai3	0	0	variant of 嬭|奶[nai3]
7557	奶	嬭	nai3	0	0	mother/variant of 奶[nai3]
5113	奸	奸	jian1	0	0	wicked/crafty/traitor/variant of 姦|奸[jian1]
5114	奸	姦	jian1	0	0	to fornicate/to defile/adultery/rape
172	好	好	hao3	0	0	good/appropriate;  proper/all right!/(before a verb) easy to/(before a verb) good to/(before an adjective for exclamatory effect) so/(verb complement indicating completion)/(of two people) close
73	好	好	hao4	0	0	to be fond of;  to have a tendency to
942	妁	妁	shuo4	0	0	surname Suo
9557	妁	妁	shuo4	0	0	(literary) matchmaker (on the bride's side)
13265	妆	妝	zhuang1	0	0	(of a woman) to adorn oneself/makeup/adornment/trousseau/stage makeup and costume
13269	妆	粧	zhuang1	0	0	variant of 妝|妆[zhuang1]
3746	妇	婦	fu4	0	0	woman
3747	妇	媍	fu4	0	0	old variant of 婦|妇[fu4]
8861	妊	妊	ren4	0	0	pregnant/pregnancy
8862	妊	姙	ren4	0	0	variant of 妊[ren4]
3198	妒	妒	du4	0	0	to envy (success, talent)/jealous
3199	妒	妬	du4	0	0	variant of 妒[du4]
7370	妙	妙	miao4	0	0	clever/wonderful
7373	妙	玅	miao4	0	0	variant of 妙[miao4]
515	妫	媯	gui1	0	0	surname Gui/name of a river
516	妫	嬀	gui1	0	0	variant of 媯|妫[Gui1]
8232	妻	妻	qi1	0	0	wife
8334	妻	妻	qi4	0	0	to marry off (a daughter)
13377	姊	姉	zi3	0	0	old variant of 姊[zi3]
13378	姊	姊	zi3	0	0	older sister/Taiwan pr. [jie3]
945	姒	姒	si4	0	0	surname Si
9604	姒	姒	si4	0	0	wife or senior concubine of husbands older brother (old)/elder sister (old)
10414	委	委	wei1	0	0	same as 逶 in 逶迤 winding, curved
1010	委	委	wei3	0	0	surname Wei
10466	委	委	wei3	0	0	to entrust/to cast aside/to shift (blame etc)/to accumulate/roundabout/winding/dejected/listless/committee member/council/end/actually/certainly
1119	姚	姚	yao2	0	0	surname Yao
11692	姚	姚	yao2	0	0	handsome/good-looking
606	姜	姜	jiang1	0	0	surname Jiang
5233	姜	姜	jiang1	0	0	variant of 薑|姜[jiang1]
5245	姜	薑	jiang1	0	0	ginger
611	姣	姣	jiao1	0	0	surname Jiao
5275	姣	姣	jiao1	0	0	cunning/pretty
6313	姥	姥	lao3	0	0	grandma (maternal)
7506	姥	姥	mu3	0	0	governess/old woman
577	姬	姬	ji1	0	0	surname Ji/family name of the Zhou Dynasty 周代[Zhou1 dai4] (1046-256 BC)
4880	姬	姬	ji1	0	0	woman/concubine/female entertainer (archaic)
11989	姻	姻	yin1	0	0	marriage connections
11990	姻	婣	yin1	0	0	variant of 姻[yin1]
7179	娒	娒	mei2	0	0	(used in personal names)
7507	娒	娒	mu3	0	0	variant of 姆[mu3]
10635	娒	娒	wu3	0	0	variant of 侮[wu3]
7696	娘	娘	niang2	0	0	mother/young lady/(coll.) effeminate
7698	娘	孃	niang2	0	0	variant of 娘[niang2]
7543	娜	娜	na4	0	0	(phonetic na)/used esp. in female names such as Anna 安娜[An1 na4] or Diana 黛安娜[Dai4 an1 na4]
7812	娜	娜	nuo2	0	0	elegant/graceful
7338	娩	娩	mian3	0	0	to give birth to a child
10361	娩	娩	wan3	0	0	complaisant/agreeable
10908	娴	嫺	xian2	0	0	variant of 嫻|娴[xian2]
10909	娴	嫻	xian2	0	0	elegant/refined/to be skilled at
3295	婀	娿	e1	0	0	variant of 婀[e1]
3296	婀	婀	e1	0	0	graceful/willowy/unstable
6234	婪	婪	lan2	0	0	avaricious
6236	婪	惏	lan2	0	0	old variant of 婪[lan2]
11300	婿	壻	xu4	0	0	variant of 婿[xu4]
11301	婿	婿	xu4	0	0	son-in-law/husband
10439	媁	媁	wei2	0	0	to appear displeased/beautiful
10468	媁	媁	wei3	0	0	ugly/to indulge oneself
12416	媛	媛	yuan2	0	0	used in 嬋媛|婵媛[chan2 yuan2] and in female names
12445	媛	媛	yuan4	0	0	(bound form) beautiful woman
3285	媠	媠	duo4	0	0	old variant of 惰[duo4]
10281	媠	媠	tuo2	0	0	beautiful
741	嫚	嫚	man4	0	0	surname Man
7096	嫚	嫚	man4	0	0	insult
219	嫩	嫩	nen4	0	0	young and tender/(of food) tender;  lightly cooked/(of color) light/(of a person) inexperienced
7628	嫩	嫰	nen4	0	0	old variant of 嫩[nen4]
674	嫪	嫪	lao4	0	0	surname Lao
6321	嫪	嫪	lao4	0	0	longing (unrequited passion)
4652	嬛	嬛	huan2	0	0	(used in names)
157	嬛	嬛	qiong2	0	0	(literary) alone;  solitary (variant of 惸[qiong2]) (variant of 煢|茕[qiong2])
11331	嬛	嬛	xuan1	0	0	used in 便嬛[pian2 xuan1]
1149	嬴	嬴	ying2	0	0	surname Ying
12091	嬴	嬴	ying2	0	0	old variant of 贏|赢[ying2], to win, to profit/old variant of 盈[ying2], full  solid/(fig.) strong  firm/resolutely  uncompromisingly/laboriously  with great difficulty/good (quality)  able (person)/(of food) filling  substantial
13379	子	子	zi3	0	0	son/child/seed/egg/small thing/1st earthly branch: 11 p.m.-1 a.m., midnight, 11th solar month (7th December to 5th January), year of the Rat/Viscount, fourth of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/ancient Chinese compass point: 0° (north)/subsidiary/subordinate/sub-
13402	子	子	zi5	0	0	(noun suffix)
656	孔	孔	kong3	0	0	surname Kong
6001	孔	孔	kong3	0	0	hole/CL:個|个[ge4]/classifier for cave dwellings
963	孙	孫	sun1	0	0	surname Sun
9758	孙	孫	sun1	0	0	grandson/descendant
752	孟	孟	meng4	0	0	surname Meng
7278	孟	孟	meng4	0	0	first month of a season/eldest amongst brothers
590	季	季	ji4	0	0	surname Ji
4987	季	季	ji4	0	0	season/the last month of a season/fourth or youngest amongst brothers/classifier for seasonal crop yields
1980	孱	孱	can4	0	0	see 孱頭|孱头[can4 tou5]
2093	孱	孱	chan2	0	0	weak/feeble/lowly  dull  silly
880	孺	孺	ru2	0	0	surname Ru
8926	孺	孺	ru2	0	0	child
7721	孽	孼	nie4	0	0	variant of 孽[nie4]
7722	孽	孽	nie4	0	0	son born of a concubine/disaster/sin/evil
789	宁	寧	ning2	0	0	abbr. for Ningxia Hui Autonomous Region 寧夏回族自治區|宁夏回族自治区[Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1]/abbr. for Nanjing 南京[Nan2 jing1]/surname Ning
7747	宁	寧	ning2	0	0	peaceful/to pacify/to visit (one's parents etc)
7751	宁	甯	ning2	0	0	variant of 寧|宁[ning2]
7756	宁	寕	ning4	0	0	old variant of 寧|宁[ning4]
7757	宁	寧	ning4	0	0	would rather/to prefer/how (emphatic)/Taiwan pr. [ning2]
319	安	安	an1	0	0	surname An
1316	安	安	an1	0	0	(bound form) peaceful/to calm
5053	宊	宊	jia1	0	0	old variant of 家[jia1]
10198	宊	宊	tu2	0	0	variant of 突
759	宓	宓	mi4	0	0	surname Mi
7310	宓	宓	mi4	0	0	still/silent
1258	宗	宗	zong1	0	0	surname Zong
13404	宗	宗	zong1	0	0	school/sect/purpose/model/ancestor/clan/to take as one's model (in academic or artistic work)/classifier for batches, items, cases (medical or legal), reservoirs
508	官	官	guan1	0	0	surname Guan
4133	官	官	guan1	0	0	government official/governmental/official/public/organ of the body/CL:個|个[ge4]
999	宛	宛	wan3	0	0	surname Wan
10363	宛	宛	wan3	0	0	winding/as if
1128	宜	宜	yi2	0	0	surname Yi
11822	宜	宜	yi2	0	0	proper/should/suitable/appropriate
1521	宝	寳	bao3	0	0	variant of 寶|宝[bao3]
1522	宝	寶	bao3	0	0	jewel/gem/treasure/precious
1087	宣	宣	xuan1	0	0	surname Xuan
11332	宣	宣	xuan1	0	0	to declare (publicly)/to announce
926	室	室	shi4	0	0	surname Shi
9392	室	室	shi4	0	0	room/work unit/grave/scabbard/family or clan/one of the 28 constellations of Chinese astronomy
570	宦	宦	huan4	0	0	surname Huan
4674	宦	宦	huan4	0	0	imperial official/court eunuch
496	宫	宮	gong1	0	0	surname Gong
3981	宫	宮	gong1	0	0	palace/temple/castration (as corporal punishment)/first note in pentatonic scale
11604	宴	宴	yan4	0	0	(bound form) feast/repose
11626	宴	醼	yan4	0	0	variant of 宴[yan4]
5049	家	傢	jia1	0	0	used in 傢伙|家伙[jia1 huo5] and 傢俱|家俱[jia1 ju4]
5054	家	家	jia1	0	0	home/family/(polite) my (sister, uncle etc)/classifier for families or businesses/refers to the philosophical schools of pre-Han China/noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to English -ist, -er, -ary or -ian/CL:個|个[ge4]
874	容	容	rong2	0	0	surname Rong
8889	容	容	rong2	0	0	to hold/to contain/to allow/to tolerate/appearance/look/countenance  not as good as/(following a decimal or fraction) slightly less than
660	宽	寬	kuan1	0	0	surname Kuan
6069	宽	寬	kuan1	0	0	wide/broad/loose/relaxed/lenient
953	宿	宿	su4	0	0	surname Su
9676	宿	㝛	su4	0	0	old variant of 宿[su4]
9680	宿	宿	su4	0	0	lodge for the night/old/former
11233	宿	宿	xiu3	0	0	night/classifier for nights
11238	宿	宿	xiu4	0	0	constellation
760	密	密	mi4	0	0	surname Mi/name of an ancient state
7311	密	密	mi4	0	0	secret/confidential/close/thick/dense
6013	寇	㓂	kou4	0	0	old variant of 寇[kou4]
6016	寇	宼	kou4	0	0	old variant of 寇[kou4]
6017	寇	寇	kou4	0	0	to invade/to plunder/bandit/foe/enemy
477	富	富	fu4	0	0	surname Fu
3749	富	富	fu4	0	0	rich/abundant/wealthy  upright
12320	寓	寓	yu4	0	0	to reside/to imply/to contain/residence
12322	寓	庽	yu4	0	0	variant of 寓[yu4]
8575	寝	寑	qin3	0	0	old variant of 寢|寝[qin3]
8576	寝	寢	qin3	0	0	to lie down
363	察	察	cha2	0	0	short name for Chahar Province 察哈爾|察哈尔[Cha2 ha1 er3]
2047	察	察	cha2	0	0	to examine/to inquire/to observe/to inspect/to look into/obvious/clearly evident
2059	察	詧	cha2	0	0	variant of 察[cha2]
12708	寨	寨	zhai4	0	0	stronghold/stockade/camp/(stockaded) village
12710	寨	砦	zhai4	0	0	variant of 寨[zhai4]
703	寮	寮	liao2	0	0	Laos
6608	寮	寮	liao2	0	0	hut/shack/small window/variant of 僚[liao2]
928	寿	壽	shou4	0	0	surname Shou
9441	寿	壽	shou4	0	0	long life/old age/age/life/birthday/funerary
465	封	封	feng1	0	0	surname Feng
3591	封	封	feng1	0	0	to confer/to grant/to bestow a title/to seal/classifier for sealed objects, esp. letters
9225	射	䠶	she4	0	0	old variant of 射[she4]
9226	射	射	she4	0	0	to shoot/to launch/to allude to/radio- (chemistry)
5234	将	將	jiang1	0	0	will/shall/to use/to take/to checkmate/just a short while ago/(introduces object of main verb, used in the same way as 把[ba3])
5261	将	將	jiang4	0	0	(bound form) a general/(literary) to command; to lead/(Chinese chess) general (on the black side, equivalent to a king in Western chess)
8443	将	將	qiang1	0	0	to desire/to invite/to request
1014	尉	尉	wei4	0	0	surname Wei
10495	尉	尉	wei4	0	0	military officer
9205	少	少	shao3	0	0	few/less/to lack/to be missing/to stop (doing sth)/seldom
9208	少	少	shao4	0	0	young
3384	尔	尒	er3	0	0	variant of 爾|尔[er3]
3387	尔	爾	er3	0	0	thus/so/like that/you/thou
897	尚	尚	shang4	0	0	surname Shang
9181	尚	尚	shang4	0	0	still/yet/to value/to esteem
21	尝	嘗	chang2	0	0	to taste;  to try (food)/to experience/(literary) ever
80	尝	嚐	chang2	0	0	to taste;  to experience (variant of 嘗|尝[chang2])
2155	尝	甞	chang2	0	0	old variant of 嘗|尝[chang2]
1156	尤	尤	you2	0	0	surname You
12180	尤	尤	you2	0	0	outstanding/particularly, especially/a fault/to express discontentment against
7111	尨	尨	mang2	0	0	shaggy dog/striped
802	尨	尨	pang2	0	0	surname Pang
7907	尨	尨	pang2	0	0	old variant of 龐|庞[pang2]/huge/enormous
9325	尸	尸	shi1	0	0	person representing the dead (during burial ceremonies)/to put a corpse on display (after execution)/variant of 屍|尸[shi1]/corpse
9326	尸	屍	shi1	0	0	corpse
1144	尹	尹	yin3	0	0	surname Yin
12038	尹	尹	yin3	0	0	to administer/to oversee/to run/magistrate (old)
2197	尺	尺	che3	0	0	one of the characters used to represent a musical note in gongche notation, 工尺譜|工尺谱[gong1 che3 pu3]
2327	尺	尺	chi3	0	0	a Chinese foot/one-third of a meter/a ruler/a tape-measure/one of the three acupoints for measuring pulse in Chinese medicine/CL:支[zhi1],把[ba3]
5460	尽	儘	jin3	0	0	to the greatest extent/(when used before a noun of location) furthest or extreme/to be within the limits of/to give priority to
5485	尽	盡	jin4	0	0	to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)/all/entirely
10469	尾	尾	wei3	0	0	tail/remainder/remnant/extremity/sixth of the 28 constellations/classifier for fish
11863	尾	尾	yi3	0	0	horse's tail/pointed posterior section of a locust etc
7710	尿	尿	niao4	0	0	to urinate/urine/CL:泡[pao1]
9718	尿	尿	sui1	0	0	(coll.) urine
5650	局	侷	ju2	0	0	narrow
5651	局	局	ju2	0	0	office/situation/classifier for games: match, set, round etc
10814	屃	屓	xi4	0	0	variant of 屭|屃[xi4]
10815	屃	屭	xi4	0	0	see 贔屭|赑屃[Bi4 xi4]
4881	居	居	ji1	0	0	(archaic) sentence-final particle expressing a doubting attitude
634	居	居	ju1	0	0	surname Ju
5626	居	居	ju1	0	0	to reside/to be (in a certain position)/to store up/to be at a standstill/residence/house/restaurant/classifier for bedrooms
855	屈	屈	qu1	0	0	surname Qu
8678	屈	屈	qu1	0	0	bent/to feel wronged
1819	屏	屏	bing1	0	0	see 屏營|屏营[bing1 ying2]
1826	屏	屏	bing3	0	0	to get rid of/to put aside/to reject/to keep control/to hold (one's breath)
8136	屏	屏	ping2	0	0	(standing) screen
1210	展	展	zhan3	0	0	surname Zhan
12728	展	展	zhan3	0	0	to spread out/to open up/to exhibit/to put into effect/to postpone/to prolong/exhibition
9482	属	屬	shu3	0	0	category/genus (taxonomy)/family members/dependents/to belong to/subordinate to/affiliated with/be born in the year of (one of the 12 animals)/to be/to prove to be/to constitute
13188	属	屬	zhu3	0	0	to join together/to fix one's attention on/to concentrate on
991	屠	屠	tu2	0	0	surname Tu
10199	屠	屠	tu2	0	0	to slaughter (animals for food)/to massacre
10255	屯	屯	tun2	0	0	to station (soldiers)/to store up/village
13294	屯	屯	zhun1	0	0	difficult/stingy
236	山	山	shan1	0	0	mountain;  hill (CL:座[zuo4])/(coll.) small bundle of straw for silkworms to spin cocoons on
892	山	山	shan1	0	0	surname Shan
9735	岁	嵗	sui4	0	0	variant of 歲|岁[sui4], year/years old
9737	岁	歲	sui4	0	0	classifier for years (of age)/year/year (of crop harvests)
5860	岂	豈	kai3	0	0	old variant of 愷|恺[kai3]/old variant of 凱|凯[kai3]
8326	岂	豈	qi3	0	0	how? (emphatic question)
824	岐	岐	qi2	0	0	surname Qi/also used in place names
8261	岐	岐	qi2	0	0	variant of 歧[qi2]
362	岑	岑	cen2	0	0	surname Cen
2026	岑	岑	cen2	0	0	small hill
3845	岗	崗	gang1	0	0	variant of 岡|冈 [gang1]
202	岗	崗	gang3	0	0	(bound form) hillock;  mound/sentry post
2873	岛	㠀	dao3	0	0	variant of 島|岛[dao3]
2876	岛	島	dao3	0	0	island/CL:個|个[ge4],座[zuo4]
11534	岩	岩	yan2	0	0	cliff/rock
11535	岩	嵒	yan2	0	0	variant of 巖|岩[yan2]
11538	岩	巖	yan2	0	0	variant of 岩[yan2]
11539	岩	巗	yan2	0	0	variant of 巖|岩[yan2]
6724	岭	岭	ling2	0	0	used only in 岭巆|岭𫶕[ling2 ying2]
6758	岭	嶺	ling3	0	0	mountain range/mountain ridge
1190	岳	岳	yue4	0	0	surname Yue
1191	岳	嶽	yue4	0	0	surname Yue
12460	岳	岳	yue4	0	0	wife's parents and paternal uncles
12461	岳	嶽	yue4	0	0	high mountain/highest peak of a mountain ridge
160	岸	岸	an4	0	0	bank;  shore
1336	岸	㟁	an4	0	0	variant of 岸[an4]
1391	峇	峇	ba1	0	0	(used in transliteration)
5927	峇	峇	ke1	0	0	cave
5964	峇	峇	ke4	0	0	cave/cavern/also pr. [ke1]
3138	峒	峒	dong4	0	0	cave/cavern
10145	峒	峒	tong2	0	0	name of a mountain
10146	峒	峝	tong2	0	0	variant of 峒[tong2]
3306	峨	峨	e2	0	0	lofty/name of a mountain
3307	峨	峩	e2	0	0	variant of 峨[e2]
8518	峭	峭	qiao4	0	0	high and steep/precipitous/severe or stern
8527	峭	陗	qiao4	0	0	variant of 峭[qiao4]
3592	峰	峯	feng1	0	0	old variant of 峰[feng1]
3593	峰	峰	feng1	0	0	(of a mountain) high and tapered peak or summit/mountain-like in appearance/highest level/classifier for camels
389	崇	崇	chong2	0	0	surname Chong
2366	崇	崇	chong2	0	0	high/sublime/lofty/to esteem/to worship
112	崒	崒	cui4	0	0	to come together;  to bunch up
13449	崒	崒	zu2	0	0	rocky peaks/lofty and dangerous
404	崔	崔	cui1	0	0	surname Cui
2664	崔	崔	cui1	0	0	high mountain/precipitous
2094	崭	嶃	chan2	0	0	variant of 嶄|崭[chan2]
2095	崭	嶄	chan2	0	0	precipitous
12729	崭	嶃	zhan3	0	0	variant of 嶄|崭[zhan3]
12730	崭	嶄	zhan3	0	0	towering/prominent/very/extremely/(dialect) marvelous/excellent
10340	崴	崴	wai3	0	0	to sprain (one's ankle)/see 崴子[wai3 zi5]
10416	崴	崴	wei1	0	0	high, lofty/precipitous
5883	嵌	嵌	kan3	0	0	see 赤嵌樓|赤嵌楼[Chi4 kan3 lou2]
8428	嵌	嵌	qian4	0	0	to inlay/to embed/Taiwan pr. [qian1]
4216	嶡	嶡	gui4	0	0	precipitous/mountainous
5763	嶡	嶡	jue2	0	0	sacrificial vessel
4189	巂	巂	gui1	0	0	cuckoo/revolution of a wheel
10697	巂	巂	xi1	0	0	place name in Sichuan
398	川	川	chuan1	0	0	abbr. for Sichuan Province 四川[Si4 chuan1] in southwest China
2470	川	川	chuan1	0	0	(bound form) river/creek/plain/an area of level country
11423	巡	巡	xun2	0	0	to patrol/to make one's rounds/classifier for rounds of drinks
11424	巡	廵	xun2	0	0	variant of 巡[xun2]
369	巢	巢	chao2	0	0	surname Chao
2188	巢	巢	chao2	0	0	nest
1266	左	左	zuo3	0	0	surname Zuo
13508	左	左	zuo3	0	0	left/the Left (politics)/east/unorthodox/queer/wrong/differing/opposite/variant of 佐[zuo3]
1025	巫	巫	wu1	0	0	surname Wu/also pr. [Wu2]
10599	巫	巫	wu1	0	0	witch/wizard/shaman/also pr. [wu2]
265	差	差	cha1	0	0	difference;  discrepancy/(math.) difference (amount remaining after a subtraction)/(literary) a little
206	差	差	cha4	0	0	different/wrong;  mistaken/to fall short
186	差	差	chai1	0	0	to send (on an errand)/(archaic) person sent on such an errand/job;  official post
2570	差	差	ci1	0	0	used in 參差|参差[cen1 ci1]
325	巴	巴	ba1	0	0	Ba state during Zhou dynasty (in east of modern Sichuan)/abbr. for east Sichuan or Chongqing/surname Ba/abbr. for Palestine or Palestinian/abbr. for Pakistan
1392	巴	巴	ba1	0	0	to long for/to wish/to cling to/to stick to/sth that sticks/close to/next to/spread open/informal abbr. for bus 巴士[ba1 shi4]/bar (unit of pressure)/nominalizing suffix on certain nouns, such as 尾巴[wei3 ba5], tail
1923	布	佈	bu4	0	0	variant of 布[bu4]/to announce/to spread
1928	布	布	bu4	0	0	cloth/to declare/to announce/to spread/to make known
937	帅	帥	shuai4	0	0	surname Shuai
9525	帅	帥	shuai4	0	0	(bound form) commander-in-chief/(bound form) to lead; to command/handsome; graceful; dashing; elegant/(coll.) cool!; sweet!/(Chinese chess) general (on the red side, equivalent to a king in Western chess)
3429	帆	㠶	fan1	0	0	variant of 帆[fan1]
3430	帆	帆	fan1	0	0	sail/Taiwan pr. [fan2], except 帆布[fan1 bu4] canvas
